**** All Elevator Calls (time,src,dest,state,elev dt) stage 5 ****
Elevator call,276.01601224888486,0,12,3,0, Done, dt, 41.98398775111514
Elevator call,281.4335441423452,-4,32,3,7, Done, dt, 109.56645585765477
Elevator call,282.3742556797197,37,36,3,4, Done, dt, 125.62574432028032
Elevator call,285.98693024600857,-3,-4,3,2, Done, dt, 95.01306975399143
Elevator call,288.8516461099614,10,36,3,3, Done, dt, 66.1483538900386
Elevator call,304.58634081139144,0,20,3,7, Done, dt, 64.41365918860856
Elevator call,307.87547983371155,17,14,3,5, Done, dt, 28.12452016628845
Elevator call,310.61716965870755,11,48,3,0, Done, dt, 65.38283034129245
Elevator call,312.0106401629912,3,0,3,9, Done, dt, 28.989359837008806
Elevator call,315.10202800168577,-2,-3,3,8, Done, dt, 24.897971998314233
Elevator call,321.6696330121292,0,18,3,7, Done, dt, 35.330366987870775
Elevator call,326.2162004719032,-4,-3,3,5, Done, dt, 48.78379952809678
Elevator call,326.89462213255365,-1,0,3,1, Done, dt, 154.10537786744635
Elevator call,328.356698884342,-2,-3,3,9, Done, dt, 35.643301115658005
Elevator call,328.4651171984574,-3,44,3,0, Done, dt, 165.5348828015426
Elevator call,339.867098554736,-4,39,3,8, Done, dt, 64.132901445264
Elevator call,356.7750171885598,-4,10,3,8, Done, dt, 183.2249828114402
Elevator call,369.88592756734556,0,-1,3,9, Done, dt, 24.11407243265444
Elevator call,373.94444349409787,-1,13,3,5, Done, dt, 71.05555650590213
Elevator call,374.7234961849488,-1,22,3,2, Done, dt, 52.27650381505123
Elevator call,374.8932447072923,0,31,3,7, Done, dt, 110.1067552927077
Elevator call,379.36239737345954,-3,23,3,5, Done, dt, 85.63760262654046
Elevator call,385.0290806533617,19,-4,3,9, Done, dt, 71.97091934663831
Elevator call,390.0533346121049,-2,2,3,6, Done, dt, 78.94666538789511
Elevator call,393.16870473647714,-2,-1,3,5, Done, dt, 27.83129526352286
Elevator call,407.1815824331113,-3,-2,3,2, Done, dt, 65.81841756688868
Elevator call,407.2751756344478,-4,20,3,4, Done, dt, 95.7248243655522
Elevator call,411.8124634838655,50,0,3,3, Done, dt, 61.187536516134514
Elevator call,423.0325013937281,42,-2,3,3, Done, dt, 155.96749860627187
Elevator call,428.50976475833454,0,2,3,7, Done, dt, 17.49023524166546
Elevator call,433.5968707841578,26,-3,3,9, Done, dt, 102.40312921584223
Elevator call,435.1813075400478,-1,28,3,7, Done, dt, 130.81869245995222
Elevator call,438.5413130199763,4,-3,3,0, Done, dt, 230.45868698002369
Elevator call,438.99163815922134,-2,35,3,1, Done, dt, 145.00836184077866
Elevator call,440.0203372604258,-3,-1,3,6, Done, dt, 55.97966273957422
Elevator call,447.93205545529304,0,39,3,8, Done, dt, 141.06794454470696
Elevator call,451.3692847322909,-3,24,3,4, Done, dt, 135.6307152677091
Elevator call,452.03633893661413,-3,22,3,7, Done, dt, 189.96366106338587
Elevator call,459.1711197079285,0,1,3,8, Done, dt, 23.828880292071517
Elevator call,460.29985923846334,0,44,3,2, Done, dt, 79.70014076153666
Elevator call,466.2828258638442,-3,22,3,4, Done, dt, 108.71717413615579
Elevator call,468.0898444148602,9,12,3,5, Done, dt, 37.91015558513982
Elevator call,468.8096805917712,-4,27,3,1, Done, dt, 97.19031940822879
Elevator call,469.310926392428,-2,0,3,2, Done, dt, 16.689073607572027
Elevator call,473.7625230253907,0,3,3,8, Done, dt, 33.23747697460931
Elevator call,475.6592720845995,-3,17,3,6, Done, dt, 82.34072791540052
Elevator call,475.75634847981314,0,5,3,4, Done, dt, 72.24365152018686
Elevator call,481.281534942201,-4,32,3,8, Done, dt, 246.718465057799
Elevator call,488.83835985282417,0,21,3,2, Done, dt, 136.16164014717583
Elevator call,494.2289555346056,-4,44,3,5, Done, dt, 96.77104446539443
Elevator call,494.9607965395985,0,17,3,8, Done, dt, 62.039203460401495
Elevator call,496.6254987576124,-1,6,3,6, Done, dt, 40.37450124238762
Elevator call,499.05586101531685,0,18,3,1, Done, dt, 47.94413898468315
Elevator call,499.0584255361498,49,-3,3,0, Done, dt, 345.9415744638502
Elevator call,505.16613839243473,36,0,3,0, Done, dt, 126.83386160756527
Elevator call,505.6566422952949,0,-4,3,9, Done, dt, 57.34335770470511
Elevator call,518.0671397332062,44,-2,3,9, Done, dt, 158.9328602667938
Elevator call,518.0880901967789,40,42,3,2, Done, dt, 147.91190980322108
Elevator call,520.0558146253045,-4,23,3,2, Done, dt, 312.9441853746955
Elevator call,529.1038889273484,-4,44,3,5, Done, dt, 61.89611107265159
Elevator call,540.3602365444688,-4,2,3,5, Done, dt, 162.63976345553124
Elevator call,546.6587095561388,31,-2,3,3, Done, dt, 128.34129044386123
Elevator call,548.4197675221164,37,-1,3,6, Done, dt, 87.58023247788356
Elevator call,550.5479493292721,-2,12,3,4, Done, dt, 96.45205067072789
Elevator call,552.3403654341223,0,24,3,1, Done, dt, 110.6596345658777
Elevator call,559.0984936097279,0,48,3,1, Done, dt, 137.90150639027206
Elevator call,559.7947453492557,26,-2,3,3, Done, dt, 115.20525465074434
Elevator call,565.1545071354235,0,17,3,8, Done, dt, 137.8454928645765
Elevator call,568.1655800754872,-3,11,3,8, Done, dt, 118.83441992451276
Elevator call,580.1703274780434,-1,17,3,7, Done, dt, 148.82967252195658
Elevator call,582.4516390620886,-4,29,3,7, Done, dt, 212.5483609379114
Elevator call,589.0230372565832,-2,0,3,1, Done, dt, 193.97696274341683
Elevator call,595.490775913092,-2,34,3,6, Done, dt, 138.50922408690803
Elevator call,597.5318029103412,-4,0,3,7, Done, dt, 104.46819708965882
Elevator call,607.5990041120776,-1,35,3,6, Done, dt, 137.40099588792236
Elevator call,610.140951042742,2,-1,3,0, Done, dt, 46.85904895725798
Elevator call,611.224500217684,-4,5,3,1, Done, dt, 186.77549978231605
Elevator call,612.0358635006885,0,16,3,4, Done, dt, 96.96413649931151
Elevator call,613.9293840790681,-2,13,3,2, Done, dt, 199.0706159209319
Elevator call,616.3622393479691,-3,6,3,2, Done, dt, 145.63776065203092
Elevator call,623.189995332772,-2,30,3,4, Done, dt, 109.81000466722799
Elevator call,624.2051767199082,-2,35,3,4, Done, dt, 123.7948232800918
Elevator call,624.9698485206718,-3,1,3,5, Done, dt, 197.0301514793282
Elevator call,629.4378654758448,-1,-3,3,0, Done, dt, 39.562134524155226
Elevator call,631.070552463676,-3,25,3,6, Done, dt, 263.929447536324
Elevator call,633.831429732139,-4,13,3,6, Done, dt, 197.168570267861
Elevator call,636.2539273076598,0,11,3,6, Done, dt, 64.74607269234025
Elevator call,639.7422437412283,0,42,3,5, Done, dt, 113.25775625877168
Elevator call,651.3868818369699,-4,-1,3,5, Done, dt, 38.613118163030094
Elevator call,652.5679783504393,-4,14,3,3, Done, dt, 82.43202164956074
Elevator call,653.5233419127721,-4,17,3,9, Done, dt, 66.47665808722786
Elevator call,653.5767423330274,0,9,3,1, Done, dt, 158.42325766697263
Elevator call,656.5075633958386,50,-3,3,0, Done, dt, 188.4924366041614
Elevator call,660.0054452877641,0,2,3,6, Done, dt, 21.994554712235868
Elevator call,670.989016205667,0,7,3,3, Done, dt, 47.010983794333015
Elevator call,673.6204302245446,-2,-4,3,0, Done, dt, 182.37956977545537
Elevator call,673.8229933731336,0,-2,3,0, Done, dt, 160.1770066268664
Elevator call,675.8277544680782,-2,-3,3,0, Done, dt, 169.17224553192182
Elevator call,690.3435071708357,-4,40,3,9, Done, dt, 182.65649282916434
Elevator call,691.7480968908078,45,-4,3,0, Done, dt, 164.2519031091922
Elevator call,699.6717221723206,0,-1,3,0, Done, dt, 123.32827782767936
Elevator call,704.514667934332,0,-2,3,8, Done, dt, 98.48533206566799
Elevator call,705.2713073876516,0,37,3,7, Done, dt, 107.72869261234837
Elevator call,706.2201195583057,-1,0,3,7, Done, dt, 180.77988044169433
Elevator call,708.0658532183179,-2,28,3,2, Done, dt, 139.9341467816821
Elevator call,711.129308865326,-4,35,3,4, Done, dt, 154.87069113467396
Elevator call,713.1376730035772,-4,41,3,3, Done, dt, 104.86232699642278
Elevator call,715.847799365004,12,-2,3,8, Done, dt, 87.152200634996
Elevator call,717.5512012445001,-4,-5,3,8, Done, dt, 108.44879875549987
Elevator call,741.5622717619144,-3,0,3,4, Done, dt, 79.43772823808558
Elevator call,745.5777355501236,-1,3,3,2, Done, dt, 47.422264449876366
Elevator call,748.0824474536339,-4,0,3,9, Done, dt, 17.917552546366096
Elevator call,748.1507335303845,0,14,3,7, Done, dt, 162.8492664696155
Elevator call,753.4612292561235,48,-4,3,8, Done, dt, 197.5387707438765
Elevator call,754.6284250093952,-3,33,3,9, Done, dt, 101.37157499060481
Elevator call,767.4868399779632,-3,30,3,3, Done, dt, 178.5131600220368
Elevator call,774.1687516633001,0,-1,3,8, Done, dt, 17.8312483366999
Elevator call,775.2702685445281,-3,29,3,9, Done, dt, 66.72973145547189
Elevator call,777.9417682604236,0,18,3,9, Done, dt, 43.0582317395764
Elevator call,778.6706319352074,-3,20,3,7, Done, dt, 148.32936806479256
Elevator call,806.6390731763337,-3,33,3,6, Done, dt, 106.36092682366632
Elevator call,817.4873896408544,-3,40,3,5, Done, dt, 180.51261035914558
Elevator call,822.8097093265976,-4,30,3,4, Done, dt, 180.1902906734024
Elevator call,831.138684889266,0,36,3,5, Done, dt, 152.86131511073404
Elevator call,833.4568374273454,-4,-1,3,1, Done, dt, 36.54316257265464
Elevator call,836.0439962699525,0,29,3,5, Done, dt, 52.95600373004754
Elevator call,838.621570462085,10,-3,3,8, Done, dt, 272.37842953791505
Elevator call,839.8585210604213,-4,26,3,5, Done, dt, 287.14147893957875
Elevator call,845.239391091478,-2,30,3,0, Done, dt, 64.76060890852204
Elevator call,853.3581855434887,0,9,3,5, Done, dt, 93.64181445651127
Elevator call,858.0973433429377,-3,-1,3,7, Done, dt, 17.902656657062266
Elevator call,858.7640159647192,-4,3,3,1, Done, dt, 51.23598403528081
Elevator call,866.5927868088187,34,17,3,8, Done, dt, 159.4072131911813
Elevator call,871.2739789725391,-3,2,3,3, Done, dt, 16.726021027460888
Elevator call,872.5166551295156,0,-1,3,0, Done, dt, 98.48334487048442
Elevator call,872.5448365095152,0,42,3,1, Done, dt, 86.45516349048478
Elevator call,873.723507324602,0,-1,3,0, Done, dt, 97.276492675398
Elevator call,878.9296668926661,3,27,3,3, Done, dt, 54.07033310733391
Elevator call,883.1763136297499,0,-4,3,2, Done, dt, 52.82368637025013
Elevator call,887.5384281811356,2,-4,3,0, Done, dt, 96.4615718188644
Elevator call,901.9306690924346,-2,32,3,6, Done, dt, 100.06933090756536
Elevator call,903.9760088669913,-4,-2,3,3, Done, dt, 98.02399113300874
Elevator call,904.4493607498194,0,32,3,5, Done, dt, 238.55063925018055
Elevator call,904.7476220042074,-3,13,3,7, Done, dt, 91.25237799579259
Elevator call,908.2916284360872,0,25,3,4, Done, dt, 79.7083715639128
Elevator call,910.091855145348,-4,25,3,1, Done, dt, 153.90814485465205
Elevator call,916.9117749072182,5,32,3,1, Done, dt, 164.08822509278184
Elevator call,920.3691333028187,-2,18,3,4, Done, dt, 50.63086669718132
Elevator call,926.6693132841524,-4,0,3,2, Done, dt, 34.330686715847605
Elevator call,928.0707967206309,-2,35,3,2, Done, dt, 88.92920327936906
Elevator call,940.046133612081,-1,38,3,7, Done, dt, 228.953866387919
Elevator call,943.9513718350207,0,-4,3,0, Done, dt, 40.04862816497928
Elevator call,948.1728690237836,41,0,3,9, Done, dt, 62.82713097621638
Elevator call,952.7566520990791,0,41,3,7, Done, dt, 81.24334790092087
Elevator call,953.7894216698521,-3,45,3,7, Done, dt, 232.21057833014788
Elevator call,956.5930699726732,0,2,3,2, Done, dt, 17.40693002732678
Elevator call,961.6163921662815,-3,-4,3,6, Done, dt, 127.38360783371854
Elevator call,966.5176234702363,0,-1,3,6, Done, dt, 88.48237652976366
Elevator call,966.9256591285076,0,-4,3,0, Done, dt, 45.07434087149238
Elevator call,977.2552179973972,0,43,3,2, Done, dt, 342.74478200260285
Elevator call,979.9158768124348,0,38,3,7, Done, dt, 189.08412318756518
Elevator call,980.4155993581822,41,0,3,9, Done, dt, 152.58440064181775
Elevator call,981.5140367713311,-4,48,3,3, Done, dt, 225.48596322866888
Elevator call,986.5456660052421,0,40,3,3, Done, dt, 88.45433399475792
Elevator call,991.1137281303481,16,-1,3,4, Done, dt, 62.886271869651864
Elevator call,996.3578078670561,0,14,3,3, Done, dt, 42.64219213294393
Elevator call,1003.2388752116157,-1,2,3,0, Done, dt, 61.761124788384336
Elevator call,1007.7458269955551,48,0,3,8, Done, dt, 262.25417300444485
Elevator call,1010.6898119420231,0,43,3,3, Done, dt, 77.31018805797692
Elevator call,1010.9391008294499,0,50,3,0, Done, dt, 152.0608991705501
Elevator call,1013.8120920845433,-4,42,3,0, Done, dt, 131.18790791545666
Elevator call,1014.8218066567042,37,2,3,8, Done, dt, 243.1781933432958
Elevator call,1020.995566143799,14,-2,3,8, Done, dt, 79.00443385620099
Elevator call,1026.0632373857823,-3,38,3,7, Done, dt, 142.93676261421774
Elevator call,1033.9873027755625,0,2,3,1, Done, dt, 101.01269722443749
Elevator call,1034.2429393962907,-1,4,3,4, Done, dt, 35.757060603709306
Elevator call,1037.5381863870532,32,33,3,2, Done, dt, 242.4618136129468
Elevator call,1039.0166386683122,12,0,3,8, Done, dt, 47.983361331687775
Elevator call,1040.8785473199173,35,-1,3,8, Done, dt, 240.1214526800827
Elevator call,1046.4929541791291,-3,47,3,5, Done, dt, 131.50704582087087
Elevator call,1047.0640670584146,0,34,3,0, Done, dt, 59.935932941585406
Elevator call,1052.1533586579985,-1,-2,3,6, Done, dt, 14.846641342001476
Elevator call,1055.7654004279252,24,0,3,8, Done, dt, 214.23459957207479
Elevator call,1056.025973584793,37,-1,3,9, Done, dt, 144.97402641520694
Elevator call,1056.7263776548543,-2,9,3,4, Done, dt, 92.27362234514567
Elevator call,1058.3081232225413,-3,0,3,5, Done, dt, 18.691876777458674
Elevator call,1064.8596084053365,0,9,3,2, Done, dt, 101.14039159466347
Elevator call,1068.133111272949,-2,41,3,5, Done, dt, 93.86688872705099
Elevator call,1071.5299202590627,19,-4,3,9, Done, dt, 184.4700797409373
Elevator call,1072.6931573031131,0,-2,3,8, Done, dt, 27.30684269688686
Elevator call,1076.5286858938407,-4,0,3,2, Done, dt, 364.4713141061593
Elevator call,1081.876341151392,47,-4,3,6, Done, dt, 189.1236588486081
Elevator call,1085.4640067716095,-1,48,3,4, Done, dt, 122.53599322839045
Elevator call,1087.096912309178,0,45,3,4, Done, dt, 107.90308769082208
Elevator call,1089.1330034314287,37,38,3,0, Done, dt, 41.86699656857127
Elevator call,1096.1940935251605,27,26,3,6, Done, dt, 308.8059064748395
Elevator call,1096.3608057449887,33,-4,3,6, Done, dt, 417.63919425501126
Elevator call,1097.8682818024386,-1,8,3,4, Done, dt, 40.13171819756144
Elevator call,1097.9943797079113,21,0,3,6, Done, dt, 391.0056202920887
Elevator call,1099.5628598638423,0,7,3,7, Done, dt, 28.437140136157723
Elevator call,1103.5139321133852,46,20,3,6, Done, dt, 345.4860678866148
Elevator call,1109.5092579654965,18,0,3,9, Done, dt, 79.49074203450346
Elevator call,1113.4819378281786,-1,-2,3,6, Done, dt, 135.51806217182138
Elevator call,1114.3387460280615,-2,38,3,4, Done, dt, 227.66125397193855
Elevator call,1120.783107178419,8,-3,3,6, Done, dt, 139.21689282158104
Elevator call,1124.2866803183526,-1,-2,3,1, Done, dt, 35.71331968164736
Elevator call,1124.5204362199445,-1,15,3,5, Done, dt, 149.4795637800555
Elevator call,1127.2771396873368,0,46,3,4, Done, dt, 232.72286031266322
Elevator call,1129.6951840556462,50,7,3,1, Done, dt, 227.30481594435378
Elevator call,1130.7796742473615,31,-2,3,6, Done, dt, 118.22032575263847
Elevator call,1131.9386400734377,0,37,3,7, Done, dt, 166.06135992656232
Elevator call,1133.4974683313176,46,0,3,1, Done, dt, 240.50253166868242
Elevator call,1136.9794442952211,46,-4,3,8, Done, dt, 370.0205557047789
Elevator call,1137.7165617865576,-1,-2,3,1, Done, dt, 22.283438213442423
Elevator call,1140.1116595096928,41,48,3,5, Done, dt, 48.8883404903072
Elevator call,1140.607781227626,0,9,3,2, Done, dt, 25.392218772374008
Elevator call,1147.586188832025,0,19,3,2, Done, dt, 66.41381116797493
Elevator call,1150.267507837832,0,31,3,3, Done, dt, 155.732492162168
Elevator call,1151.658727358963,49,36,3,0, Done, dt, 55.341272641036994
Elevator call,1155.2478699706228,27,-3,3,0, Done, dt, 151.7521300293772
Elevator call,1155.513869719589,-4,0,3,4, Done, dt, 138.4861302804111
Elevator call,1156.9334725726774,0,-2,3,9, Done, dt, 77.06652742732263
Elevator call,1160.0660631455569,-4,1,3,3, Done, dt, 281.9339368544431
Elevator call,1161.6591338245048,-3,45,3,3, Done, dt, 442.3408661754952
Elevator call,1164.728331519608,-4,0,3,2, Done, dt, 276.271668480392
Elevator call,1169.4817505427018,43,11,3,0, Done, dt, 92.51824945729823
Elevator call,1172.241691763238,0,4,3,7, Done, dt, 82.7583082367621
Elevator call,1175.8064061576379,-1,-3,3,9, Done, dt, 69.19359384236213
Elevator call,1177.299486235032,0,33,3,2, Done, dt, 102.70051376496804
Elevator call,1177.7987404978467,-4,-3,3,2, Done, dt, 230.20125950215333
Elevator call,1178.015835246246,0,-1,3,9, Done, dt, 22.98416475375393
Elevator call,1181.3039754485312,6,-1,3,6, Done, dt, 56.69602455146878
Elevator call,1189.747135005189,3,33,3,2, Done, dt, 90.25286499481103
Elevator call,1191.7807556168002,0,-1,3,9, Done, dt, 31.219244383199793
Elevator call,1194.3589871904749,33,0,3,0, Done, dt, 88.64101280952514
Elevator call,1194.8279267574135,-4,33,3,5, Done, dt, 177.17207324258652
Elevator call,1195.0197302538409,19,-3,3,1, Done, dt, 211.98026974615914
Elevator call,1196.736234981608,0,49,3,3, Done, dt, 137.26376501839195
Elevator call,1199.0927229254387,32,-2,3,1, Done, dt, 196.9072770745613
Elevator call,1212.9495496617437,-3,0,3,7, Done, dt, 160.05045033825627
Elevator call,1213.4952781288955,42,0,3,6, Done, dt, 275.5047218711045
Elevator call,1230.8474497682323,-4,-3,3,7, Done, dt, 129.1525502317677
Elevator call,1234.2249555408423,0,-3,3,8, Done, dt, 68.7750444591577
Elevator call,1256.0136918361975,-3,46,3,9, Done, dt, 155.9863081638025
Elevator call,1256.2956453637985,28,48,3,2, Done, dt, 78.70435463620151
Elevator call,1257.5151982624272,-3,23,3,9, Done, dt, 121.48480173757275
Elevator call,1257.8673734486724,-3,40,3,3, Done, dt, 331.1326265513276
Elevator call,1258.161774931175,47,-4,3,1, Done, dt, 351.83822506882507
Elevator call,1258.6213960712685,-4,16,3,9, Done, dt, 103.37860392873154
Elevator call,1260.4164516948672,30,-1,3,1, Done, dt, 124.58354830513281
Elevator call,1261.00756521848,37,-1,3,1, Done, dt, 325.99243478151993
Elevator call,1267.841295487607,-3,-4,3,8, Done, dt, 46.15870451239289
Elevator call,1268.5913848370521,0,-2,3,0, Done, dt, 27.408615162947854
Elevator call,1269.1090305791686,-2,-3,3,8, Done, dt, 33.890969420831425
Elevator call,1278.2055930716074,-4,-5,3,8, Done, dt, 46.79440692839262
Elevator call,1278.5528936861847,17,8,3,1, Done, dt, 67.44710631381531
Elevator call,1280.7434642536655,0,13,3,9, Done, dt, 68.25653574633452
Elevator call,1283.268844048232,-3,-4,3,8, Done, dt, 30.73115595176796
Elevator call,1285.798385882397,-4,0,3,7, Done, dt, 87.20161411760296
Elevator call,1292.3129101975474,-1,35,3,3, Done, dt, 281.68708980245265
Elevator call,1293.4065510053879,-1,23,3,9, Done, dt, 85.59344899461212
Elevator call,1295.1651335589634,-1,38,3,5, Done, dt, 101.83486644103664
Elevator call,1308.551782108946,0,-2,3,0, Done, dt, 25.4482178910539
Elevator call,1309.1069505192158,47,-2,3,1, Done, dt, 288.89304948078416
Elevator call,1309.8273426190822,-2,36,3,5, Done, dt, 75.17265738091783
Elevator call,1311.5960347496234,-1,0,3,9, Done, dt, 14.403965250376586
Elevator call,1316.6618116037375,27,-1,3,0, Done, dt, 124.33818839626247
Elevator call,1319.1400616921742,48,32,3,8, Done, dt, 275.8599383078258
Elevator call,1321.8354086257034,30,-4,3,8, Done, dt, 185.1645913742966
Elevator call,1330.157155209612,-3,48,3,3, Done, dt, 286.84284479038797
Elevator call,1331.2069623289547,38,-2,3,0, Done, dt, 284.79303767104534
Elevator call,1333.039214889335,-3,-2,3,2, Done, dt, 85.96078511066503
Elevator call,1333.1976354198257,-4,0,3,5, Done, dt, 163.8023645801743
Elevator call,1335.7389474728477,-4,-2,3,4, Done, dt, 96.26105252715229
Elevator call,1343.4698084673373,15,2,3,1, Done, dt, 230.53019153266268
Elevator call,1345.7896513912394,10,0,3,8, Done, dt, 116.21034860876057
Elevator call,1351.7657314337291,8,0,3,0, Done, dt, 78.23426856627088
Elevator call,1355.5862756776796,35,0,3,6, Done, dt, 133.41372432232038
Elevator call,1359.396046897693,-4,-2,3,5, Done, dt, 101.60395310230706
Elevator call,1359.6819449257098,19,-2,3,0, Done, dt, 92.31805507429021
Elevator call,1361.8096323938537,-4,5,3,7, Done, dt, 88.19036760614631
Elevator call,1364.6717044093705,0,46,3,7, Done, dt, 206.32829559062952
Elevator call,1367.6027041050029,0,24,3,7, Done, dt, 131.39729589499711
Elevator call,1373.0882582142779,15,-4,3,1, Done, dt, 236.91174178572214
Elevator call,1376.3963255999447,-2,0,3,2, Done, dt, 64.6036744000553
Elevator call,1376.7489948278671,-4,25,3,7, Done, dt, 133.25100517213286
Elevator call,1377.8828637044182,-2,-4,3,1, Done, dt, 40.11713629558176
Elevator call,1382.6004668956462,9,-3,3,9, Done, dt, 308.39953310435385
Elevator call,1386.1134891552115,8,32,3,2, Done, dt, 107.88651084478852
Elevator call,1387.5517420446376,0,-4,3,9, Done, dt, 314.44825795536235
Elevator call,1389.5699136864034,-1,44,3,7, Done, dt, 169.43008631359658
Elevator call,1389.5832358917437,0,25,3,4, Done, dt, 122.4167641082563
Elevator call,1398.190189958595,0,36,3,7, Done, dt, 142.80981004140494
Elevator call,1398.8116314078034,0,11,3,3, Done, dt, 63.18836859219664
Elevator call,1399.5445037934523,-4,34,3,4, Done, dt, 324.45549620654765
Elevator call,1401.7909233822816,-2,-1,3,2, Done, dt, 28.209076617718438
Elevator call,1409.0936787967266,25,0,3,6, Done, dt, 79.90632120327336
Elevator call,1409.5865764185655,-1,25,3,4, Done, dt, 102.41342358143447
Elevator call,1413.057875353343,-1,25,3,7, Done, dt, 96.94212464665702
Elevator call,1413.8491057137267,-4,34,3,5, Done, dt, 334.15089428627334
Elevator call,1415.2198614251874,45,0,3,9, Done, dt, 144.78013857481255
Elevator call,1430.9174116229583,0,46,3,2, Done, dt, 97.0825883770417
Elevator call,1434.5299167441794,-1,41,3,4, Done, dt, 103.47008325582055
Elevator call,1436.2168629864145,0,-2,3,8, Done, dt, 48.783137013585474
Elevator call,1438.195963594985,0,-3,3,8, Done, dt, 57.80403640501504
Elevator call,1438.9733911522667,0,35,3,7, Done, dt, 91.02660884773331
Elevator call,1445.3997250625669,4,20,3,3, Done, dt, 59.60027493743314
Elevator call,1448.363061045125,-1,0,3,4, Done, dt, 28.63693895487495
Elevator call,1448.6192850758398,16,-1,3,6, Done, dt, 52.3807149241602
Elevator call,1450.8833901237965,8,47,3,5, Done, dt, 147.11660987620348
Elevator call,1453.0719209259003,32,4,3,1, Done, dt, 108.92807907409974
